1, 24960, Note_on_c, 0, 67, 0
1, 24960, Note_on_c, 0, 72, 0
1, 24960, Note_on_c, 0, 76, 0
1, 24960, Note_on_c, 0, 64, 0
1, 24960, Note_on_c, 0, 74, 62
1, 24960, Note_on_c, 0, 70, 52
1, 24960, Note_on_c, 0, 62, 42
1, 24960, Note_on_c, 0, 65, 51
1, 25195, Note_on_c, 0, 65, 0
1, 25195, Note_on_c, 0, 74, 0
1, 25195, Note_on_c, 0, 70, 0
1, 25195, Note_on_c, 0, 62, 0
1, 25200, Tempo, 606061
1, 25200, Note_on_c, 0, 72, 56
1, 25200, Note_on_c, 0, 67, 47
1, 25200, Note_on_c, 0, 60, 40
1, 25200, Note_on_c, 0, 64, 47
1, 25416, Note_on_c, 0, 64, 0
1, 25416, Note_on_c, 0, 72, 0
